Ligand ID,Stoichiometry,Denticity,Formal Charge,Donors,Number of Atoms,Molecular Weight,Ligand Planarity,Haptic,Beta-Hydrogen,Max. Interatomic Distance,Avg. M-D Bond Length,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-OZOCIS-03-a,C16H37N1P2,3,0,P-N-P,56,305.426524,0.073249812,FALSE,TRUE,10.37838161,2.166933365,b232ae6606cac47cda24162eaa6b70e2,94,"OZOCIS, OZOCUE, PIXMEQ, PIXMEQ01, PIXMEQ02, ... (89 more)","Fe(26), Ru(16), Ni(12), Mn(11), Co(6), ... (8 more)"
unq_CSD-OZOCUD-01-a,Cl1,1,-1,Cl,1,35.45,1,FALSE,FALSE,,2.327796359,8756e7780cb7e3fab0b8bcb31598a04d,72303,"OZOCUD, OZOLIB, OZOMOI, OZOMOI, OZOZOU, ... (72298 more)","Ru(9546), Pd(9381), Pt(6800), Cu(6008), Zn(4575), ... (43 more)"
unq_CSD-OZOCUD-01-b,C39H44N2,1,0,C,85,540.795,0.045614999,FALSE,FALSE,12.14605004,2.070016275,48369ea4d9014f54713972171b801bdf,5,"OZOCUD, QILQUZ, HAGJOR, ZIFSOY, OWEBEZ","Cu(2), Ag(1), Zn(1), Fe(1)"
unq_CSD-OZODAK-06-a,C27H33N7,6,0,N-N-N-N-N-N,67,455.61,0.051961262,FALSE,TRUE,10.22579029,2.20277966,621ae470c06092503a24bded5a9b65b2,31,"OZODAK, OZODEO, OZODIS, OZODIS01, QIMWAM, ... (26 more)","Fe(20), Zn(11)"
unq_CSD-OZODUD-01-a,I1,1,-1,I,1,126.90447,1,FALSE,FALSE,,2.963728318,5403354a323d4ad250e8cc4f234d5227,7685,"OZODUD, OZODUD, OZODUD, OZODUD, OZOWIK, ... (7680 more)","Pd(1139), Pt(952), Zn(597), Cd(591), Cu(503), ... (42 more)"
unq_CSD-OZODUD-01-c,C4H8O2,1,0,O,14,88.106,0.307843466,FALSE,TRUE,4.602723552,2.332419265,eec288df188a4d7459a1742a83a40ae3,32,"OZODUD, OZODUD, LUJKAE, LURKAL, LURKAL, ... (27 more)","Cu(15), Zn(7), U(3), Fe(2), Hg(1), ... (4 more)"
unq_CSD-OZOHAN-02-a,C16H19P1S1Si1,2,-2,C-S,38,302.446762,0.112456948,TRUE,FALSE,10.27108388,2.234242282,94efaa847759d4e44365d5d611525965,1,OZOHAN,Pd(1)
unq_CSD-OZOHAN-01-a,C18H15P1,1,0,P,34,262.291762,0.142125251,FALSE,FALSE,9.501730248,2.346436545,664ff796d9c2b781508bda2d9d90fe1d,13998,"OZOHAN, OZOHAN, OZULIH, OZULIH, OZUZIV, ... (13993 more)","Ru(2895), Pd(1649), Cu(1577), Pt(1514), Os(977), ... (18 more)"
unq_CSD-OZOJUJ-01-a,C18H14B1F3P1,1,-1,P,37,329.0889715,0.119158712,FALSE,FALSE,10.07482872,2.240745226,534e4416592e68e9d075aa4099f5a73e,3,"OZOJUJ, OZOZOT, OZOZOT01",Pd(3)
unq_CSD-OZOJUJ-02-a,C6H16N2,2,0,N-N,24,116.208,0.20138067,FALSE,TRUE,6.659217422,2.205686393,2e7d9b7b8adc4dce261a48c3921f8df2,647,"OZOJUJ, OZOKAQ, PABGEF, PABGIJ, PADTAR, ... (642 more)","Pd(135), Zn(93), Ni(69), Cu(59), Pt(42), ... (29 more)"
unq_CSD-OZOJUJ-01-b,C1H3,1,-1,C,4,15.035,0.779642708,FALSE,FALSE,1.601101727,2.049161431,a2b7bbb6ca4ce36dc3147760335e7374,4032,"OZOJUJ, OZOKAQ, OZOKIY, OZOZIN, OZOZOT, ... (4027 more)","Pt(1513), Pd(764), Ni(198), Co(160), Ti(146), ... (32 more)"
unq_CSD-OZOKAQ-01-a,C20H18B1F3O2P1,1,-1,P,45,389.1409715,0.093675801,FALSE,FALSE,10.26723549,2.271583767,c97711800e1ea98104425eb192221c49,1,OZOKAQ,Pd(1)
unq_CSD-OZOKIY-01-a,C7H9N1,1,0,N,17,107.156,0.384528165,FALSE,FALSE,6.405422501,2.135047601,e1755b6c8ef77e6b0434471c3eef2558,148,"OZOKIY, PABQOY, SOPDOS, TENBIX01, TENBIX01, ... (143 more)","Pd(83), Cu(31), Ag(14), Ni(10), Au(3), ... (6 more)"
unq_CSD-OZOLEW-02-a,C10H12O1,2,0,O-C,23,148.205,0.216871321,FALSE,TRUE,7.879420178,2.079744539,9bc5214594987c8d8a7bde44400408d8,140,"OZOLEW, OZOLIA, OZOLOG, OZOLOG01, OZOMAT, ... (135 more)",Ru(140)
unq_CSD-OZOLEW-02-b,N1O3,2,-1,O-O,4,62.004,0.998735273,FALSE,FALSE,2.192202958,2.281862522,c087b24e776419cf7c2725f25120f4c8,5799,"OZOLEW, OZOLIA, OZOLOG, OZOLOG01, OZOMAT, ... (5794 more)","Eu(517), La(430), Nd(412), U(367), Cu(367), ... (34 more)"
unq_CSD-OZOMOI-01-c,C26H34N2O1,1,0,C,63,390.571,0.078227944,FALSE,FALSE,13.13315447,1.95035516,86e365af08ac47749dcc1b155d491be7,2,"OZOMOI, JARRAZ","Pd(1), Rh(1)"
unq_CSD-OZOMOI-01-d,C5H5N1,1,0,N,11,79.102,0.967373851,FALSE,TRUE,4.516106167,2.139957285,e67b60fcff0b1dddc86cc38ebe7fa3a1,5240,"OZOMOI, OZOZOT, OZOZOT, OZOZOT01, OZOZOT01, ... (5235 more)","Co(614), Ni(570), Pd(540), Ru(427), Cu(378), ... (43 more)"
unq_CSD-OZONIB-04-a,C26H22N4,4,0,N-N-N-N,52,390.49,0.080832569,FALSE,TRUE,12.09910152,2.062345332,260a0589506c8ff2e5c7e474d7a3a9e5,7,"OZONIB, SOBSUZ, SOFFUQ, CIJTOH, CIXWOY, ... (2 more)","Co(3), Cu(2), Zn(1), Fe(1)"
unq_CSD-OZONIB-01-a,H2O1,1,0,O,3,18.015,1,FALSE,FALSE,1.318586948,2.015285114,f0ad139de72732dc551a6046595594f3,18398,"OZONIB, OZOPEZ, OZOPID, OZUZIU, OZUZOA, ... (18393 more)","Ni(2747), Co(2668), Cu(2605), Zn(2062), Mn(1684), ... (45 more)"
unq_CSD-OZOPEZ-02-a,C2H8N2,2,0,N-N,12,60.1,0.298736818,FALSE,TRUE,4.113385862,1.946715063,f33b7d0bb8942bb23fe2c3e8c338909a,1607,"OZOPEZ, PABVUL, PABVUL, PABWAS, PABWAS, ... (1602 more)","Co(475), Ni(282), Cu(258), Zn(88), Ru(82), ... (29 more)"
unq_CSD-OZOPID-03-a,C11H8Cl1N2O6S1,3,-3,O-O-N,29,331.703,0.295085746,FALSE,FALSE,10.81360483,1.940840789,115a1b4521e820fcb60e4efef8a30010,2,"OZOPID, DAKTIU",Cu(2)
unq_CSD-OZOPID-01-a,C2H9N2,1,1,N,13,61.108,0.299748036,FALSE,TRUE,4.764259726,2.002091237,dd6d69146cb210f27453b8e7ad1af580,10,"OZOPID, CEDTAJ, CEDTAJ, DADPON, GEYGEY, ... (5 more)","Co(4), Mn(2), Cu(1), Pt(1), Ir(1), ... (1 more)"
unq_CSD-OZOPUQ-03-a,C17H12N3O2,3,-1,N-O-N,34,290.302,0.648055877,FALSE,TRUE,15.5635191,2.141299279,75ce8701f94009eeecba3d27e8ef0a37,2,"OZOPUQ, OZOPUQ",Cu(2)
unq_CSD-OZOQEB-02-a,C9H16N1O2,2,-1,O-N,28,170.232,0.144225534,FALSE,TRUE,9.239165058,1.975663737,a7bad09390cc835ffffa99bb7b984dc7,4,"OZOQEB, OZOQEB, RIQHUW, RIQHUW","Zn(2), Zr(2)"
unq_CSD-OZOQOL-02-a,C9H16N1O2,2,-1,O-N,28,170.232,0.163347304,FALSE,TRUE,9.724604406,1.973490477,be65add74e7e985fc44e483f69ca25e8,6,"OZOQOL, OZOQOL, TICMAW, TICMAW, KICXIG, ... (1 more)","Zn(2), Fe(2), Co(2)"
unq_CSD-OZOQUR-02-a,C10H19N2O1,2,-1,N-O,32,183.275,0.132786953,FALSE,TRUE,9.586767778,1.961124709,846c6bd6e584cc2622fbca617f77b0ca,2,"OZOQUR, OZOQUR",Zn(2)
unq_CSD-OZOSIG-02-a,C34H46O2P1,2,-1,P-O,83,517.713762,0.04858833,FALSE,FALSE,13.58862299,2.250303428,bb854a7a162d7000fefee12585690c00,5,"OZOSIG, OZOSIG, QARXIQ, QARXIQ, QARXOW","Fe(2), Ni(2), Co(1)"
unq_CSD-OZOSIG-01-a,C4H8O1,1,0,O,13,72.107,0.292474835,FALSE,TRUE,3.933944182,2.2602,810143b30ad12a66d3e74f904ff78161,4830,"OZOSIG, OZOSIG, OZOXUX, OZOXUX, OZOXUX, ... (4825 more)","Y(554), Yb(466), Sm(315), U(223), Nd(222), ... (42 more)"
unq_CSD-OZOVOP-02-a,C18H24N2,2,0,N-N,44,268.404,0.140595784,FALSE,TRUE,11.30959366,2.011188587,6c93ce9ffe56406f61c4dda77ea8af73,533,"OZOVOP, OZOVUV, OZOWAC, OZOWIK, OZOYEI, ... (528 more)","Pt(115), Ru(114), Ir(55), Pd(51), Rh(32), ... (26 more)"
unq_CSD-OZOVOP-01-a,C6H7N1,1,0,N,14,93.129,0.474313574,FALSE,FALSE,5.818182773,2.070538739,207be05f41dfa77f3b7977a5872821bd,112,"OZOVOP, OZOVOP, PIBRIE, SUXVIQ, BEHKOO01, ... (107 more)","Co(28), Ru(17), Zn(13), Pd(9), Rh(9), ... (10 more)"
unq_CSD-OZOVUV-01-a,C6H6N1,1,-1,N,13,92.121,0.842362885,FALSE,FALSE,5.435204417,1.994200386,53b7a3d91a1be6e167a3975bb7921206,43,"OZOVUV, OZOVUV, PACVUM, PELGIU, POMMEJ, ... (38 more)","Pt(5), Ir(5), Fe(4), Zr(3), Ni(3), ... (13 more)"
unq_CSD-OZOWAC-01-a,C6H5O1,1,-1,O,12,93.105,0.859424617,FALSE,FALSE,5.077637609,2.013866577,f092753c991980a57d075bd19cea78d9,163,"OZOWAC, OZOWAC, PASRUW, PASRUW, PASSAD, ... (158 more)","Pd(22), W(19), Ni(18), Fe(13), Mo(11), ... (20 more)"
unq_CSD-OZOWIK-01-c,C6H5,1,-1,C,11,77.106,0.91682058,FALSE,TRUE,4.646772537,2.05267657,302bb44378408cbea6071417f1fc7a16,1111,"OZOWIK, OZOWIK, PABWAQ, PABYEW, PABZUN, ... (1106 more)","Pt(255), Ni(170), Pd(127), Ir(67), Zn(65), ... (26 more)"
unq_CSD-OZOXOS-02-a,C8H8N1O2,2,-1,O-N,19,150.157,0.428320848,FALSE,TRUE,7.645386897,1.851190709,8c42892cc132b3c27f23cba1dd96df9f,8,"OZOXOS, OZOXOS, URUVEK, URUVEK, LEXVUF, ... (3 more)","Ni(6), Cu(2)"
unq_CSD-OZOXUX-01-c,C12H17N1,1,-2,N,30,175.275,0.154794959,FALSE,FALSE,8.816797742,1.958172319,dfafd05e1cbee4bc0f84f5a456b12eb7,619,"OZOXUX, PAFWAV, PALHAN, PALHIV, PALSAX, ... (614 more)","Mo(211), W(115), Ti(51), U(48), Re(36), ... (19 more)"
unq_CSD-OZOYEI-01-c,C4H9N1,1,-2,N,14,71.123,0.270969854,FALSE,FALSE,4.089535525,1.931299342,1fdc3107a5428f83405bb3c7c911a5bd,575,"OZOYEI, POBBEQ, POFTAF, POGKII, POGKII, ... (570 more)","Mo(133), W(102), Nb(82), Ti(60), U(44), ... (9 more)"
unq_CSD-OZOZIN-01-a,C8H11N1,1,0,N,20,121.183,0.337713568,FALSE,FALSE,6.451989898,2.113971133,06187a512ad6973ae6725145b6163aac,50,"OZOZIN, PEWZUO, PICTAY, SOYXUB, TENHID, ... (45 more)","Ag(18), Pt(10), Ni(8), Pd(7), Cu(6), ... (1 more)"
unq_CSD-OZOZOU-02-a,C17H11Cl1N2O1,2,0,N-N,32,294.738,0.348543187,FALSE,FALSE,13.61275944,2.086405355,0d08baa34259a6516d1f53a05812db13,3,"OZOZOU, OZOZUA, YABCAH","Cu(2), Zn(1)"
unq_CSD-OZUBAN-04-a,C48H36N4,4,-2,N-N-N-N,88,668.844,0.10164939,FALSE,FALSE,19.33716518,2.032787007,9c5277ee895c24bb37ed5ad8d052ce0c,127,"OZUBAN, OZUBER, OZUBIV, OZUBOB, PIVXAT, ... (122 more)","Rh(31), Ir(22), Fe(18), Ru(17), Zn(7), ... (14 more)"
unq_CSD-OZUBAN-01-a,C1H4O1,1,0,O,6,32.042,0.474292159,FALSE,TRUE,2.435945414,2.31723452,0534b11a9d42c1cdd58f7755cc9bb696,2183,"OZUBAN, OZUBER, OZUBOB, OZUZAM, OZUZAM, ... (2178 more)","Co(276), Ni(274), Mo(249), Zn(235), Cu(233), ... (35 more)"
unq_CSD-OZUBAN-01-b,C7H7O1,1,-1,C,15,107.132,0.473737565,FALSE,TRUE,6.320187481,2.022907151,8c4d4331da458f2edef3ef0882839b53,50,"OZUBAN, PAJQAS, PAJQAS01, SOKNAI, TAQZER, ... (45 more)","Pd(15), Pt(10), Ni(10), Au(8), Ir(2), ... (4 more)"
unq_CSD-OZUBAO-03-a,C11H9N5O1,3,0,N-N-N,26,227.227,0.644764655,FALSE,TRUE,10.56924493,2.190569549,9206f28750051460e5f0e428e0793c13,6,"OZUBAO, OZUBAO, OZUBES, OZUBES, OZUBIW, ... (1 more)",Fe(6)
unq_CSD-OZUBER-01-b,C7H7,1,-1,C,14,91.133,0.474025105,FALSE,TRUE,5.264554034,2.033415297,fc1b133d61fb77965c9adea9230f039f,139,"OZUBER, PABKUZ, PAJPEV, PAJQEW, PECMES, ... (134 more)","Pt(56), Pd(22), Zn(13), Au(9), Ni(6), ... (10 more)"
unq_CSD-OZUBIV-01-a,C2H6O1,1,0,O,9,46.069,0.389657482,FALSE,TRUE,3.277902399,2.312353809,80a0fcc3592b58fd7e700ddea4ec582a,565,"OZUBIV, PARREI, PASYOA, PAZDAX, PIRSEO, ... (560 more)","Co(70), Ni(59), Zn(57), Mn(57), Mo(47), ... (30 more)"
unq_CSD-OZUBOB-01-b,C6H4N1O2,1,-1,C,13,122.103,0.908785741,FALSE,TRUE,5.489227672,1.989737802,412d0fca8d4e85344c860dea6c355417,14,"OZUBOB, POVJOA, JOPKAC, YALNOQ, HAKHAF, ... (9 more)","Pd(9), Au(3), Ir(1), Ag(1)"
unq_CSD-OZUCIW-03-a,C41H42N3,3,-3,N-N-N,86,576.808,0.039496029,FALSE,FALSE,12.67931078,2.022146121,0c22424b7db7ab62d2983abeed05f021,9,"OZUCIW, ERAMIU, ERAMOA, ERAMUG, ERANAN, ... (4 more)","Fe(5), Co(1), Ni(1), Mn(1), Zn(1)"
unq_CSD-OZUFAR-04-a,C8H12,4,0,C-C-C-C,20,108.184,0.213229338,TRUE,TRUE,5.410136894,2.116785687,55205f5e33108d4666337d925a079ace,2177,"OZUFAR, OZUZER, PABMUB, PAGHOV, PAGHUB, ... (2172 more)","Rh(976), Ir(748), Pt(142), Ru(104), Ni(85), ... (11 more)"
unq_CSD-OZUFEW-02-a,C10H12N2S1,2,0,S-N,25,192.28,0.323165636,FALSE,TRUE,9.811960204,2.159861618,68dc3ecb3456e1b32ebc51028e799775,10,"OZUFEW, MOMPIN, WIBLAU, WIBLAU, XAZQIY, ... (5 more)","Cu(6), Ag(2), Re(1), Pt(1)"
unq_CSD-OZUFIZ-01-a,C6H18N1Si2,1,-1,N,27,160.387,0.135295675,FALSE,FALSE,7.478473604,2.303984015,b15ef33cd3b8a3e6a3dfa1e89f32b6f6,1735,"OZUFIZ, OZUFIZ, OZUFIZ, PAFQES, PAFQES, ... (1730 more)","U(312), Fe(183), Y(129), Zn(120), Yb(106), ... (38 more)"
unq_CSD-OZUFIZ-01-b,C19H16P1,1,-1,C,36,275.310762,0.11668573,FALSE,FALSE,9.372762488,2.278083776,55e2fd6018546286c491b3afc1eafd9a,11,"OZUFIZ, BUJFIY, YAJHAS, YAJHAS, DEZFAS, ... (6 more)","W(4), Sc(3), U(2), Lu(1), Th(1)"
unq_CSD-OZUHEX-02-a,C22H32N10O2,2,0,N-N,66,468.566,0.090592494,FALSE,FALSE,15.0263808,1.999349849,360382b19f0a5284fdf04a1fb33cc158,2,"OZUHEX, OZUHOH","Ni(1), Pd(1)"
unq_CSD-OZUJEZ-01-a,C6H15P1,1,0,P,22,118.159762,0.218673111,FALSE,TRUE,6.127698016,2.274517164,2a150070de0a27ace7bf6792366b047b,1370,"OZUJEZ, OZUJEZ, OZUJID, OZUJID, OZUJOJ, ... (1365 more)","Pt(536), Ni(178), Pd(147), Rh(127), Ir(81), ... (20 more)"
unq_CSD-OZUJEZ-01-c,P4S3,1,0,P,7,220.075048,0.266139022,FALSE,FALSE,3.421774437,2.265743428,55d9c9119bc39cfbd9167b02c94c5fdc,3,"OZUJEZ, OZUJID, OZUJOJ",Cu(3)
unq_CSD-OZUJID-01-a,Br1,1,-1,Br,1,79.904,1,FALSE,FALSE,,2.478647512,382b07ec1446fddc75f0d2acb55b6e09,14782,"OZUJID, OZUSOT, OZUSOT, OZUZIV, OZUZIV, ... (14777 more)","Cu(1911), Pd(1697), Ni(1678), Zn(1339), Re(1062), ... (41 more)"
unq_CSD-OZULIF-01-a,O1,1,-2,O,1,15.999,1,FALSE,FALSE,,1.747565498,b1a746e052bbfde6c86e554cbcd4ff39,7544,"OZULIF, OZULIF, OZULOL, OZULOL, OZUWEM, ... (7539 more)","Mo(2386), U(1674), V(1535), Re(933), W(436), ... (16 more)"
unq_CSD-OZUMON-04-a,C7H8,4,0,C-C-C-C,15,92.141,0.204125411,TRUE,TRUE,4.367177107,2.268989474,fb04ca99fdd0bc7d37502a883609b9a5,301,"OZUMON, PAGJOY, PAGJUE, PAGKAL, PARMAY, ... (296 more)","Rh(229), Ru(29), W(10), Ir(9), Pd(6), ... (8 more)"
unq_CSD-OZUNON-02-a,C37H30N2P2,2,0,P-N,71,564.608524,0.065285013,FALSE,TRUE,16.35833711,2.193910918,3dad1de104ed1e3dd0f0449f718d50b5,2,"OZUNON, OZUNUT","Co(1), Fe(1)"
unq_CSD-OZUQEG-04-a,C35H56N2O2,4,-2,O-O-N-N,95,536.845,0.069185619,FALSE,TRUE,15.73868091,2.26194824,9aa2560c5854a5997e052c7327915a97,2,"OZUQEG, UJULAN","Zr(1), V(1)"
unq_CSD-OZUQEG-01-a,C7H7,1,-1,C,14,91.133,0.696994202,FALSE,FALSE,5.665832706,2.344704967,f471009feaeb7b8c04bf6cf4c5d25053,978,"OZUQEG, OZUQEG, PADFEG, PADFOQ, PADFOQ, ... (973 more)","Zr(364), Hf(167), Ti(89), Ta(52), Ni(36), ... (31 more)"
unq_CSD-OZUQIK-04-a,C37H58N2O2,4,-2,O-O-N-N,99,562.883,0.049992073,FALSE,TRUE,14.53185241,2.103295366,c898ccf7682ee3c7e05b2b78ca448f95,5,"OZUQIK, XAWFEJ, XAWFIN, XAWGAG, REGLUO","V(3), Ti(1), Y(1)"
unq_CSD-OZUQIK-01-b,C3H7O1,1,-1,O,11,59.088,0.338248597,FALSE,TRUE,4.005105437,1.792459629,c7c80507b0c1746db57a5a88292d81a5,707,"OZUQIK, PAMPEB, PAMPEB, PEBWAV, PEBWAV, ... (702 more)","Ti(462), Zr(97), Hf(39), Ta(31), V(18), ... (13 more)"
unq_CSD-OZUQIM-02-a,C12H8N2,2,0,N-N,22,180.21,0.793910444,FALSE,TRUE,9.013994003,2.208404086,f0f85224f58d24e433045b051c4ceb93,3678,"OZUQIM, OZUQIM, OZUQIM, PABWOE, PABWOE, ... (3673 more)","Cu(693), Co(371), Ni(355), Ru(295), Fe(276), ... (39 more)"
unq_CSD-OZUQOS-02-a,C10H8N2,2,0,N-N,20,156.188,0.719059691,FALSE,TRUE,8.838104807,2.129573908,55619172b4b4933ff13c1bd31c17e3a8,4820,"OZUQOS, OZUQOS, OZUQOS, PACDIH, PACDIH, ... (4815 more)","Ru(1631), Cu(506), Ni(271), Co(228), Zn(220), ... (41 more)"
unq_CSD-OZURAE-02-a,C21H19F6N2,2,-1,N-N,48,413.387419,0.08565863,FALSE,FALSE,12.30318618,1.942179175,fe0c6ce74d032bc2434f0dec2d1ee639,9,"OZURAE, OZURIM, FUQQEQ, DUGRAZ, EHEGOP, ... (4 more)","Cu(7), Zn(1), Ru(1)"
unq_CSD-OZURAE-02-b,C6H5N2O2,2,-1,O-O,15,137.118,0.518987853,FALSE,FALSE,7.148208976,1.938182247,6aedf0701cf842e447a0e06abebd87fb,26,"OZURAE, TANLUP, UBINAY, COBJAE, CUNPHA01, ... (21 more)","Ni(5), Cu(4), Zr(4), Co(4), Rh(3), ... (3 more)"
unq_CSD-OZUREJ-01-a,C11H20N2,1,0,C,33,180.295,0.140798855,FALSE,FALSE,8.533111941,1.909627424,abe6155dd0d3408b792838552a169836,301,"OZUREJ, PATKUT, PATLAA, PATLAA, SUVWAK, ... (296 more)","Ni(97), Fe(64), Ru(23), Co(16), Cu(16), ... (20 more)"
unq_CSD-OZUSEI-01-a,C27H33P1,1,0,P,61,388.534762,0.082740708,FALSE,FALSE,11.97043599,2.337859076,7a0fc94f2e71c2a3806bffca2bc210c7,19,"OZUSEI, TEYBII, TEYBII, TEYBOO, TEYBOO, ... (14 more)","Au(12), Ag(7)"
unq_CSD-OZUSEK-04-a,C30H40P2,4,0,P-P-C-C,72,462.597524,0.064448252,TRUE,TRUE,13.22933785,2.593900872,5ec7c357838e3e928faddc8df796e38c,10,"OZUSEK, PABGOQ, PAHHUE, ZEQLUF, ZEQMAM, ... (5 more)","Mo(8), Ni(2)"
unq_CSD-OZUSOT-03-a,C18H14N4O1,3,0,O-N-N,37,302.337,0.239950783,FALSE,TRUE,12.85260651,2.222211398,606c5c1280cd525db29bd14243e5ed94,6,"OZUSOT, CIRSIG, HIMLEV, SAQFEY, SAQFIC, ... (1 more)","Cd(3), Mn(1), Zn(1), Cu(1)"
unq_CSD-OZUTAG-03-a,C18H13N4O1,3,-1,N-N-O,36,301.329,0.251482218,FALSE,TRUE,12.86002556,2.197959846,e7b43b7ac6e516684a6ebf9702877fd1,22,"OZUTAG, OZUTAG, MALZAE, MALZAE, AYOKEE, ... (17 more)","Mn(4), Zn(4), Cu(4), Cd(4), U(2), ... (2 more)"
unq_CSD-OZUTEL-04-a,C22H32N4,4,0,N-N-N-N,58,352.526,0.072470978,FALSE,TRUE,10.75496745,2.231663963,d13ec38932f060a5cd17deb982fb3c82,58,"OZUTEL, SIYREA, SIYRIE, SIYROK, SIYRUQ, ... (53 more)","Co(24), Ni(11), Pd(7), Fe(6), Cu(5), ... (2 more)"
unq_CSD-OZUTEL-01-a,C1H3O1,1,-1,O,5,31.034,0.469130562,FALSE,TRUE,1.942689396,1.828263561,ef776a7fbd2f0e4398d061c40124c4c3,547,"OZUTEL, OZUTEL, PADQOC, PAFFEI, PANZAH, ... (542 more)","V(160), Re(40), Fe(36), Mn(30), Mo(29), ... (36 more)"
unq_CSD-OZUVUB-03-a,C15H27N6,3,1,N-N-N,48,291.423,0.120863955,FALSE,TRUE,10.8081644,2.114502893,29ea27cf33f6f320b4132e173354db99,1,OZUVUB,Cu(1)
unq_CSD-OZUWAI-03-a,C15H27N6,3,1,N-N-N,48,291.423,0.11570531,FALSE,TRUE,13.39127831,2.108870062,6bf33c62864e24598d51fccb293da529,1,OZUWAI,Cu(1)
unq_CSD-OZUWEM-05-a,C23H31N5O4,5,-2,O-O-N-N-N,63,441.532,0.081830854,FALSE,TRUE,10.87846219,2.083659016,d2bf10e641a3c88df163c65c216db0b4,1,OZUWEM,V(1)
unq_CSD-OZUYOY-03-a,C50H32N3,3,-1,N-N-N,85,674.827,0.066132828,FALSE,FALSE,16.99794174,2.035647171,2c15b3f08442102a8593b44c1e977a3a,1,OZUYOY,Pd(1)
unq_CSD-OZUYUE-04-a,C50H31N3O1,4,-2,N-N-N-C,85,689.818,0.087685115,FALSE,TRUE,17.40459645,2.048090325,603c7c32f4123e28319a4ba0f7f68475,1,OZUYUE,Pd(1)
unq_CSD-OZUZAM-04-a,C32H32N8O2,4,-2,O-O-N-N,74,560.662,0.079911057,FALSE,TRUE,17.06055568,2.392079466,468efddafcc36b5235aa485ea26bf80f,11,"OZUZAM, OZUZEQ, SOXTEH, SOXTIL, ZAKHEC, ... (6 more)","Co(5), Dy(3), Y(3)"
unq_CSD-OZUZER-01-b,C6H11N3,1,0,C,20,125.175,0.211775768,FALSE,FALSE,7.284219748,2.016243207,633cb6f8a0dbe8fd2a6a4b7a61996f8d,2,"OZUZER, RELCEU","Rh(1), Ir(1)"
unq_CSD-OZUZIT-01-a,C2H5,1,-1,C,7,29.062,0.466888008,FALSE,TRUE,2.733142023,1.952687456,ec635f44581858d11dc468df2d987bf1,371,"OZUZIT, OZUZUF, PAGBEG, PAGBEG, PAGLUG, ... (366 more)","Zn(207), Co(31), Pt(23), Ni(16), Pd(14), ... (18 more)"
unq_CSD-OZUZIU-04-a,C32H33N8O2,4,-1,O-O-N-N,75,561.67,0.054320784,FALSE,FALSE,14.65686879,2.44782447,75502f35517c1c45326c8847eba68f9b,6,"OZUZIU, OZUZOA, SOXSUW, SOXVAF, SOXVEJ, ... (1 more)","Y(4), Dy(2)"
unq_CSD-OZUZUG-02-a,C32H35N8O2,2,1,O-N,77,563.686,0.067256006,FALSE,FALSE,13.69655985,2.369070874,74c3d577fb6c65f2edc640563e4dbff6,2,"OZUZUG, OBABAX","Dy(1), Y(1)"
unq_CSD-OZUZUG-01-a,N1O3,1,-1,O,4,62.004,0.999743822,FALSE,FALSE,2.180831009,2.401394307,59f5bf0cc16306fac3af7cce6344a5ee,2163,"OZUZUG, PAFRAR, PAFRAR, PAFREV, PAFREV, ... (2158 more)","Cu(816), Zn(245), Co(197), Ni(187), Cd(183), ... (31 more)"
unq_CSD-PABBIH-01-a,C11H13,1,-1,C,24,145.225,0.198494941,FALSE,TRUE,9.163846161,1.954458324,3d1182149211ea53e2cff8fd56bddaa5,2,"PABBIH, PABBIH",Zn(2)
unq_CSD-PABCIH-02-a,C12H10N6,2,0,N-N,28,238.254,0.49365108,FALSE,TRUE,12.07696912,2.013042516,c8176fa0b8e0a0decb6d519264c4329f,182,"PABCIH, PABCIH, PABCIH01, PABCIH01, PABCIH02, ... (177 more)","Fe(108), Co(32), Cu(17), Ni(10), Zn(8), ... (3 more)"
unq_CSD-PABDOO-01-a,C18H12F3P1,1,0,P,34,316.2629715,0.138812782,FALSE,FALSE,9.88377393,2.390323813,919c16f29146d3d44210f0a3f329e97a,84,"PABDOO, PABDOO, PABDOO, PABYOJ, SULPUL, ... (79 more)","Pd(13), Ir(12), Cu(12), Ru(10), Pt(10), ... (9 more)"
unq_CSD-PABGEF-02-a,C7H5O2,2,-1,O-O,14,121.115,0.939799568,FALSE,FALSE,5.336765376,1.924070003,f7ebd60253fe92d23b3686c10d99001f,90,"PABGEF, PABGIJ, BOJSAV, MOCHOD, MOCHOD, ... (85 more)","Cu(12), Ru(10), Sc(9), Zn(8), Re(7), ... (17 more)"
unq_CSD-PABGEF-01-a,C3H6O1,1,0,O,10,58.08,0.38946194,FALSE,FALSE,3.986318755,2.501893513,5d6a003e1489092cf95bc25f833cb17d,152,"PABGEF, PAFZED, PAFZED, PASZAM, PASZAM, ... (147 more)","Rh(22), Cu(20), Pd(16), Ti(10), Zn(10), ... (26 more)"
unq_CSD-PABGIL-02-a,C12H26Al1N2,2,-1,N-N,41,225.3355385,0.100627212,FALSE,TRUE,8.890467116,2.139697733,857b21885feefe59205dc6d7252e36fe,2,"PABGIL, PABGIL",Cr(2)
